date,hs300,zz500,cyb,kc50,securities,consumer,medicine,new_energy,dividend
2020-03-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-11,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0
2020-03-12,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0
2020-03-13,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0
2020-03-16,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0
2020-03-17,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0
2020-03-18,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0
2020-03-19,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0
2020-03-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-23,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0
2020-03-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-26,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0
2020-03-27,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-30,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0
2020-03-31,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0
2020-04-01,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0
2020-04-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-04-03,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0
2020-04-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-04-08,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0
2020-04-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
2020-04-10,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0
2020-04-13,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0
2020-04-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-04-15,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0
2020-04-16,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0
2020-04-17,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0
2020-04-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-04-21,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0
2020-04-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-04-23,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0
2020-04-24,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0
2020-04-27,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
2020-04-28,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
2020-04-29,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
2020-04-30,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
2020-05-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
2020-05-07,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0
2020-05-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-05-11,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0
2020-05-12,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0
2020-05-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-05-14,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0
2020-05-15,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0
2020-05-18,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0
2020-05-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-05-20,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0
2020-05-21,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0
2020-05-22,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0
2020-05-25,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0
2020-05-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-05-27,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0
2020-05-28,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
2020-05-29,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0
2020-06-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-06-02,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0
2020-06-03,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0
2020-06-04,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
2020-06-05,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0
2020-06-08,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0
2020-06-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-06-10,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0
2020-06-11,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0
2020-06-12,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0
2020-06-15,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0
2020-06-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-06-17,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
2020-06-18,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0
2020-06-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
2020-06-22,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
2020-06-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
2020-06-24,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0
2020-06-29,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0
2020-06-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-01,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0
2020-07-02,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0
2020-07-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-07,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0
2020-07-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-10,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0
2020-07-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-14,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0
2020-07-15,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0
2020-07-16,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0
2020-07-17,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
2020-07-20,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
2020-07-21,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0
2020-07-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-23,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0
2020-07-24,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0
2020-07-27,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0
2020-07-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-30,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0
2020-07-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-04,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0
2020-08-05,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0
2020-08-06,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
2020-08-07,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0
2020-08-10,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0
2020-08-11,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0
2020-08-12,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0
2020-08-13,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0
2020-08-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-18,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0
2020-08-19,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0
2020-08-20,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0
2020-08-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
2020-08-24,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
2020-08-25,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0
2020-08-26,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0
2020-08-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-31,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0
2020-09-01,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0
2020-09-02,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
2020-09-03,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0
2020-09-04,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0
2020-09-07,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0
2020-09-08,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
2020-09-09,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0
2020-09-10,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0
2020-09-11,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0
2020-09-14,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
2020-09-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-09-16,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0
2020-09-17,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0
2020-09-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-09-21,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0
2020-09-22,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0
2020-09-23,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0
2020-09-24,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0
2020-09-25,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
2020-09-28,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0
2020-09-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-09-30,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0
2020-10-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-13,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0
2020-10-14,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0
2020-10-15,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0
2020-10-16,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0
2020-10-19,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0
2020-10-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
2020-10-21,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0
2020-10-22,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0
2020-10-23,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0
2020-10-26,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0
2020-10-27,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0
2020-10-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-30,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0
2020-11-02,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0
2020-11-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-04,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
2020-11-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-06,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
2020-11-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-10,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0
2020-11-11,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0
2020-11-12,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
2020-11-13,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0
2020-11-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-17,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0
2020-11-18,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0
2020-11-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
2020-11-20,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
2020-11-23,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0
2020-11-24,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0
2020-11-25,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0
2020-11-26,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0
2020-11-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-30,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0
2020-12-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-02,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0
2020-12-03,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
2020-12-04,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0
2020-12-07,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0
2020-12-08,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0
2020-12-09,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0
2020-12-10,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0
2020-12-11,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0
2020-12-14,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0
2020-12-15,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0
2020-12-16,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0
2020-12-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-18,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0
2020-12-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-22,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0
2020-12-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-24,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0
2020-12-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-28,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0
2020-12-29,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0
2020-12-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-04,0.0,0.0,0.019190509420795476,0.0,0.0,0.02329817833173542,0.0,0.0,0.0
2021-01-05,0.0,0.0,0.0020161290322581182,0.0,-0.0,0.02464272627336017,0.0,0.0,-0.0
2021-01-06,0.0,-0.0,0.0025100401606426015,-0.0,0.0,0.0013968919154880854,0.0,0.0,-0.0
2021-01-07,0.0,0.0,0.008824508824508803,-0.0,0.0,0.004875500609437533,0.0,0.0,-0.0
2021-01-08,-0.0,0.0,-0.00327225130890052,-0.0,-0.0,-0.013105707880669115,-0.0,0.0,0.0
2021-01-11,-0.0,-0.0,-0.0077404479578392915,0.0,-0.0,-0.015406410483442545,-0.0,0.0,-0.0
2021-01-12,0.0,0.0,0.014553362328537989,0.0,0.0,0.01187648456057011,0.0,0.0,0.0
2021-01-13,-0.0,-0.0,-0.008289986996098841,0.0,-0.0,-0.007763698018918408,-0.0,0.0,0.0
2021-01-14,-0.0,-0.0,-0.006280991735537145,0.0,-0.0,-0.011693255982596129,-0.0,0.0,-0.0
2021-01-15,-0.0,-0.0,0.0005021760964177835,-0.0,-0.0,-0.00937441989975868,-0.0,0.0,0.0
2021-01-18,-0.0,0.0,0.00936454849498325,0.0,0.0,-0.00047294740824821435,0.0,0.0,-0.0
2021-01-19,-0.0,-0.0,-0.011490479317137203,-0.0,-0.0,-0.010320015148646111,-0.0,0.0,0.0
2021-01-20,0.0,0.0,0.020161290322580627,0.0,0.0,0.003383604021655051,0.0,0.0,-0.0
2021-01-21,0.0,0.0,0.012919896640826933,0.0,0.0,0.00979450739389287,0.0,0.0,0.0
2021-01-22,0.0,0.0,0.010232997481108286,0.0,-0.0,0.0005650781691467488,0.0,0.0,-0.0
2021-01-25,0.0,0.0,0.000154273372415914,0.0,-0.0,0.0195672624647224,0.0,0.0,-0.0
2021-01-26,-0.0,-0.0,-0.013880320789636025,-0.0,-0.0,-0.006427666123483611,-0.0,0.0,-0.0
2021-01-27,0.0,0.0,0.002220812182741061,-0.0,0.0,-0.003943506969919297,-0.0,0.0,-0.0
2021-01-28,-0.0,-0.0,-0.01721415034744156,-0.0,-0.0,-0.010075799593270485,-0.0,0.0,-0.0
2021-01-29,-0.0,-0.0,-0.004579653254825011,-0.0,-0.0,0.0022641509433962703,-0.0,0.0,-0.0
2021-02-01,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0
2021-02-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-02-03,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0
2021-02-04,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0
2021-02-05,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0
2021-02-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-02-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-02-10,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
2021-02-18,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0
2021-02-19,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0
2021-02-22,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0
2021-02-23,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2021-02-24,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2021-02-25,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0
2021-02-26,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2021-03-01,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.013272658323852937
2021-03-02,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0056137724550898715
2021-03-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024463680843056057
2021-03-04,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0014695077149154967
2021-03-05,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.010301692420897735
2021-03-08,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.004089219330855043
2021-03-09,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.004106009705113767
2021-03-10,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.005622188905547221
2021-03-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017715793441387184
2021-03-12,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.009999999999999787
2021-03-15,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.009167583425009118
2021-03-16,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0010901162790697416
2021-03-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.005081669691469948
2021-03-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-19,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.006202116016052472
